ER34101,ER34901,income_2010,income_2020,above_median_2021,wealth_no_equity,wealth_with_equity,age_head,hh_size,num_children,education,education_years,employment_status,family_structure,race_ethnicity,geography,housing_tenure,monthly_housing_cost,annual_housing_cost,housing_cost_burden,cost_burdened
8773,8668,5965.0,77000.0,1.0,11000,33000,36,7,3,Less than HS,11.0,Other,Single/Unpartnered,,South,Owner,,,,Not Reported
3918,7383,26996.0,18886.0,0.0,0,0,32,3,2,Some College / AA,13.0,Other,Married/Partnered,Black/African American,South,Renter,490.0,5880.0,0.21781004593273076,Not Burdened (<30%)
6529,7935,10000.0,35753.0,0.0,-27750,-27750,32,1,0,Graduate Degree,16.0,Working,Single/Unpartnered,Black/African American,South,Renter,675.0,8100.0,0.81,Cost Burdened (≥30%)
4567,2161,35210.0,28187.0,0.0,316100,366100,62,2,0,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,South,Owner,1200.0,14400.0,0.40897472309003124,Cost Burdened (≥30%)
8759,2564,22452.0,11940.0,0.0,1500,1500,44,3,0,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,500.0,6000.0,0.2672367717797969,Not Burdened (<30%)
2219,4439,11265.0,41519.0,0.0,15000,15000,36,4,3,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Renter,675.0,8100.0,0.7190412782956058,Cost Burdened (≥30%)
2075,3170,9000.0,51000.0,0.0,-2500,-2500,30,1,0,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Renter,575.0,6900.0,0.7666666666666667,Cost Burdened (≥30%)
1305,2293,2855.0,17600.0,0.0,15000,15000,34,3,2,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,South,Renter,525.0,6300.0,2.0,Cost Burdened (≥30%)
5696,5135,34364.0,26232.0,0.0,3750,62750,69,2,0,Less than HS,10.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Owner,373.0,4476.0,0.1302525899196834,Not Burdened (<30%)
7301,8409,13305.0,30420.0,0.0,-3000,-3000,20,3,2,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
1708,2865,29300.0,30177.0,0.0,30120,75120,41,2,1,Some College / AA,14.0,Working,Married/Partnered,Black/African American,Midwest,Owner,380.0,4560.0,0.15563139931740613,Not Burdened (<30%)
1729,3023,6180.0,31704.0,0.0,50000,50000,23,3,2,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,Midwest,Neither,,,,Not Reported
4685,2760,21527.0,45260.0,0.0,2500,537500,55,4,1,Some College / AA,13.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Owner,,,,Not Reported
5045,2515,13100.0,75150.0,1.0,5500,5500,23,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,Midwest,Renter,434.0,5208.0,0.39755725190839697,Cost Burdened (≥30%)
8706,8230,21656.0,55000.0,0.0,5200,5200,60,1,0,Graduate Degree,16.0,Working,Single/Unpartnered,Black/African American,South,Renter,1150.0,13800.0,0.6372367934983376,Cost Burdened (≥30%)
2978,4862,9486.0,29340.0,0.0,-2000,-2000,51,3,1,Some College / AA,13.0,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,350.0,4200.0,0.44275774826059455,Cost Burdened (≥30%)
1083,2795,33751.0,48005.0,0.0,11000,11000,34,2,1,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,762.0,9144.0,0.2709253059168617,Not Burdened (<30%)
984,3055,17058.0,166113.0,1.0,-1650,-1650,29,3,2,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,200.0,2400.0,0.14069644741470277,Not Burdened (<30%)
695,3148,18709.0,10680.0,0.0,0,0,57,2,0,HS Diploma,12.0,Other,Single/Unpartnered,Black/African American,South,Renter,281.0,3372.0,0.1802341119247421,Not Burdened (<30%)
2615,2608,25380.0,53727.0,0.0,4000,4000,24,2,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,,,,Not Reported
3078,5276,6000.0,54030.0,0.0,0,0,20,1,0,Less than HS,10.0,Unemployed,Married/Partnered,Black/African American,South,Renter,524.0,6288.0,1.048,Cost Burdened (≥30%)
1139,2757,28263.0,10968.0,0.0,0,41000,55,2,0,HS Diploma,12.0,Other,Single/Unpartnered,Black/African American,Midwest,Owner,,,,Not Reported
829,2948,19744.0,12300.0,0.0,-3500,-3500,46,3,0,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,Midwest,Renter,68.0,816.0,0.041329011345218804,Not Burdened (<30%)
941,2915,22708.0,9444.0,0.0,2800,2800,44,3,0,HS Diploma,12.0,Not in Labor Force,Married/Partnered,Black/African American,Midwest,Renter,950.0,11400.0,0.5020257178087018,Cost Burdened (≥30%)
757,3955,1000.0,40000.0,0.0,60000,60000,37,4,2,Less than HS,11.0,Working,Married/Partnered,Black/African American,Midwest,Neither,,,,Not Reported
1479,2757,3750.0,10968.0,0.0,-8000,-8000,31,2,1,Less than HS,11.0,Working,Married/Partnered,Black/African American,Midwest,Neither,,,,Not Reported
3000,6740,6250.0,26648.0,0.0,0,0,23,3,2,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,660.0,7920.0,1.2672,Cost Burdened (≥30%)
781,7299,29172.0,3500.0,0.0,0,0,22,4,2,HS Diploma,12.0,Working,Married/Partnered,Black/African American,Midwest,Renter,125.0,1500.0,0.05141916906622789,Not Burdened (<30%)
1880,2823,26500.0,37053.0,0.0,1300,1300,21,2,0,HS Diploma,12.0,Other,Married/Partnered,Black/African American,Midwest,Renter,400.0,4800.0,0.1811320754716981,Not Burdened (<30%)
1258,8951,7152.0,41600.0,0.0,-25000,-25000,26,4,3,Some College / AA,14.0,Working,Single/Unpartnered,Black/African American,Midwest,Renter,300.0,3600.0,0.5033557046979866,Cost Burdened (≥30%)
3784,783,35000.0,45000.0,0.0,32000,92000,26,1,0,Some College / AA,14.0,Working,Married/Partnered,Black/African American,Northeast,Owner,,,,Not Reported
6734,3776,23812.0,54472.0,0.0,-178200,-178200,53,6,3,Graduate Degree,17.0,Working,Single/Unpartnered,Black/African American,Midwest,Renter,675.0,8100.0,0.34016462287922056,Cost Burdened (≥30%)
5698,3400,17150.0,117000.0,1.0,0,0,23,5,3,HS Diploma,12.0,Temp Laid Off,Married/Partnered,Black/African American,South,Renter,40.0,480.0,0.027988338192419825,Not Burdened (<30%)
4137,6535,26000.0,39368.0,0.0,-76500,-76500,42,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,550.0,6600.0,0.25384615384615383,Not Burdened (<30%)
3676,6496,27000.0,7150.0,0.0,9000,9000,32,2,0,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,688.0,8256.0,0.30577777777777776,Cost Burdened (≥30%)
3403,3830,23000.0,52000.0,0.0,0,0,25,2,0,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,400.0,4800.0,0.20869565217391303,Not Burdened (<30%)
3258,7708,1100.0,41120.0,0.0,0,0,23,3,2,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
8868,7761,9650.0,0.0,0.0,0,0,22,2,1,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,South,Renter,100.0,1200.0,0.12435233160621761,Not Burdened (<30%)
7821,4162,20400.0,15500.0,0.0,0,0,46,2,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,600.0,7200.0,0.35294117647058826,Cost Burdened (≥30%)
8851,2415,13303.0,32400.0,0.0,-2100,-2100,21,3,1,Bachelor's Degree,15.0,Working,Married/Partnered,Black/African American,South,Renter,545.0,6540.0,0.49161843193264676,Cost Burdened (≥30%)
8509,3852,29230.0,42400.0,0.0,-19958,-19958,47,5,1,Less than HS,10.0,Unemployed,Married/Partnered,Black/African American,South,Renter,800.0,9600.0,0.3284296955183031,Cost Burdened (≥30%)
8024,1249,31676.0,14212.0,0.0,-4300,61200,49,2,1,,,Not in Labor Force,Single/Unpartnered,Black/African American,South,Owner,1100.0,13200.0,0.4167192827377194,Cost Burdened (≥30%)
2563,6229,30000.0,54084.0,0.0,0,0,28,2,0,Some College / AA,14.0,Working,Married/Partnered,,South,Renter,720.0,8640.0,0.288,Not Burdened (<30%)
2758,1045,24000.0,14111.0,0.0,0,0,56,1,0,HS Diploma,12.0,Working,Single/Unpartnered,Black/African American,Northeast,Renter,460.0,5520.0,0.23,Not Burdened (<30%)
327,3149,28920.0,11436.0,0.0,200,200,52,2,1,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,West,Renter,400.0,4800.0,0.16597510373443983,Not Burdened (<30%)
2011,5130,8519.0,38300.0,0.0,500,500,25,1,0,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,West,Neither,,,,Not Reported
1851,5156,23000.0,30000.0,0.0,0,0,32,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,West,Renter,544.0,6528.0,0.28382608695652173,Not Burdened (<30%)
1213,5032,10188.0,11508.0,0.0,0,0,57,2,0,HS Diploma,12.0,Not in Labor Force,Married/Partnered,Black/African American,West,Renter,440.0,5280.0,0.5182567726737338,Cost Burdened (≥30%)
2503,6603,8088.0,18068.0,0.0,-15000,-15000,35,4,3,Some College / AA,13.0,Unemployed,Single/Unpartnered,Black/African American,West,Renter,525.0,6300.0,0.7789317507418397,Cost Burdened (≥30%)
2455,8794,25000.0,72000.0,1.0,0,0,18,2,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,West,Renter,300.0,3600.0,0.144,Not Burdened (<30%)
5087,2736,26760.0,28080.0,0.0,1500,1500,66,1,0,HS Diploma,12.0,Not in Labor Force,Single/Unpartnered,Black/African American,Northeast,Renter,970.0,11640.0,0.4349775784753363,Cost Burdened (≥30%)
5003,2812,32000.0,26480.0,0.0,7500,7500,53,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,Northeast,Renter,700.0,8400.0,0.2625,Not Burdened (<30%)
5233,8795,35300.0,23772.0,0.0,4200,4200,44,3,2,Some College / AA,13.0,Unemployed,Married/Partnered,Black/African American,South,Renter,565.0,6780.0,0.19206798866855523,Not Burdened (<30%)
8354,8809,12600.0,17826.0,0.0,15000,15000,22,7,5,Less than HS,10.0,Unemployed,Married/Partnered,Black/African American,South,Renter,1200.0,14400.0,1.1428571428571428,Cost Burdened (≥30%)
7718,5126,20000.0,13212.0,0.0,19000,159000,53,1,0,Graduate Degree,16.0,Working,Single/Unpartnered,Black/African American,South,Owner,,,,Not Reported
5926,5558,14000.0,64620.0,0.0,-26000,-26000,26,2,1,Some College / AA,14.0,Unemployed,Married/Partnered,Black/African American,Northeast,Renter,300.0,3600.0,0.2571428571428571,Not Burdened (<30%)
4081,4068,10716.0,9696.0,0.0,25,22025,63,1,0,Less than HS,10.0,Not in Labor Force,Married/Partnered,Black/African American,South,Owner,269.0,3228.0,0.3012318029115342,Cost Burdened (≥30%)
4881,6303,26495.0,80000.0,1.0,29000,29000,45,1,0,HS Diploma,12.0,Unemployed,Single/Unpartnered,Black/African American,South,Renter,350.0,4200.0,0.15852047556142668,Not Burdened (<30%)
2903,6213,29655.0,83127.0,1.0,-51000,-115000,43,1,0,Graduate Degree,16.0,Unemployed,Married/Partnered,Black/African American,South,Owner,1386.0,16632.0,0.5608497723823975,Cost Burdened (≥30%)
6273,6716,30008.0,24700.0,0.0,5985,5985,25,3,2,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Renter,222.0,2664.0,0.0887763263129832,Not Burdened (<30%)
4842,5148,2600.0,47600.0,0.0,0,0,24,1,0,Bachelor's Degree,15.0,Unemployed,Married/Partnered,Black/African American,South,Renter,134.0,1608.0,0.6184615384615385,Cost Burdened (≥30%)
3786,3268,8088.0,9360.0,0.0,-2000,-2000,72,1,0,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,Midwest,Renter,350.0,4200.0,0.5192878338278932,Cost Burdened (≥30%)
5581,6549,27696.0,41000.0,0.0,-14000,-14000,44,2,0,Some College / AA,13.0,Working,Married/Partnered,Black/African American,Midwest,Neither,,,,Not Reported
3244,3759,10829.0,15000.0,0.0,0,0,51,1,0,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,400.0,4800.0,0.4432542247668298,Cost Burdened (≥30%)
3507,4450,28044.0,89990.0,1.0,9120,33120,43,3,1,HS Diploma,12.0,Working,Married/Partnered,Black/African American,Midwest,Owner,920.0,11040.0,0.3936670945656825,Cost Burdened (≥30%)
4359,3976,22050.0,30000.0,0.0,-50000,-50000,28,2,1,Graduate Degree,17.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,580.0,6960.0,0.31564625850340133,Cost Burdened (≥30%)
5267,6912,7590.0,8075.0,0.0,5000,5000,26,1,0,Less than HS,10.0,Working,Married/Partnered,Black/African American,Midwest,Renter,300.0,3600.0,0.4743083003952569,Cost Burdened (≥30%)
8437,2809,37000.0,70900.0,1.0,-27500,-27500,31,1,0,Graduate Degree,17.0,Working,Married/Partnered,Black/African American,South,Renter,600.0,7200.0,0.1945945945945946,Not Burdened (<30%)
4254,6426,29900.0,116000.0,1.0,0,0,29,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,200.0,2400.0,0.0802675585284281,Not Burdened (<30%)
5908,2486,15000.0,120000.0,1.0,-31000,-31000,26,1,0,Graduate Degree,16.0,Working,Married/Partnered,Black/African American,,Renter,650.0,7800.0,0.52,Cost Burdened (≥30%)
3264,2862,34216.0,92940.0,1.0,-29800,-29800,26,1,0,Graduate Degree,16.0,Working,Married/Partnered,Black/African American,South,Renter,481.0,5772.0,0.16869300911854104,Not Burdened (<30%)
2368,5612,16020.0,44120.0,0.0,500,500,24,2,1,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,900.0,10800.0,0.6741573033707865,Cost Burdened (≥30%)
8450,8021,23370.0,76000.0,1.0,700,700,24,4,2,Some College / AA,13.0,Working,Married/Partnered,Black/African American,South,Renter,775.0,9300.0,0.3979460847240051,Cost Burdened (≥30%)
246,3455,24849.0,32564.0,0.0,5000,5000,55,2,0,Less than HS,11.0,Other,Single/Unpartnered,Black/African American,South,Renter,300.0,3600.0,0.14487504527345166,Not Burdened (<30%)
488,6955,19800.0,0.0,0.0,0,0,49,1,0,Less than HS,10.0,Working,Single/Unpartnered,Black/African American,South,Renter,500.0,6000.0,0.30303030303030304,Cost Burdened (≥30%)
601,2316,22172.0,38675.0,0.0,500,500,34,3,2,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
5430,9016,19716.0,28000.0,0.0,1200,1200,24,2,0,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,South,Renter,600.0,7200.0,0.36518563603164944,Cost Burdened (≥30%)
1719,5411,17516.0,29000.0,0.0,8000,158000,21,2,0,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
661,4952,18700.0,18480.0,0.0,-23000,-23000,33,5,3,Some College / AA,14.0,Working,Single/Unpartnered,Black/African American,South,Neither,,,,Not Reported
5989,7739,2240.0,0.0,0.0,0,0,17,1,0,,,Unemployed,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
8595,279,4350.0,20997.0,0.0,1300,1300,47,3,1,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,South,Renter,250.0,3000.0,0.6896551724137931,Cost Burdened (≥30%)
8722,7660,31428.0,3618.0,0.0,4000,4000,37,3,1,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,525.0,6300.0,0.2004581901489118,Not Burdened (<30%)
4595,5048,21218.0,28352.0,0.0,150,150,34,5,4,Less than HS,10.0,Working,Married/Partnered,Black/African American,South,Renter,495.0,5940.0,0.27995098501272503,Not Burdened (<30%)
8591,8481,19692.0,27687.0,0.0,5000,5000,20,2,0,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Renter,475.0,5700.0,0.2894576477757465,Not Burdened (<30%)
3297,2751,25000.0,0.0,0.0,3000,3000,26,1,0,Graduate Degree,16.0,Working,Married/Partnered,Black/African American,South,Renter,500.0,6000.0,0.24,Not Burdened (<30%)
4969,5854,19716.0,39000.0,0.0,135000,145000,67,1,0,Graduate Degree,16.0,Not in Labor Force,Married/Partnered,Black/African American,South,Owner,451.0,5412.0,0.2744978697504565,Not Burdened (<30%)
8856,7327,7700.0,68835.0,1.0,7500,9500,38,3,2,HS Diploma,12.0,Unemployed,Single/Unpartnered,,South,Owner,500.0,6000.0,0.7792207792207793,Cost Burdened (≥30%)
6451,4025,27166.0,43018.0,0.0,15000,13000,35,2,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,1097.0,13164.0,0.48457630862107043,Cost Burdened (≥30%)
6800,6373,9203.0,39320.0,0.0,765,765,21,2,1,HS Diploma,12.0,Other,Single/Unpartnered,Black/African American,South,Renter,30.0,360.0,0.03911767901771161,Not Burdened (<30%)
6183,6896,35000.0,80000.0,1.0,0,0,30,1,0,HS Diploma,12.0,Working,Single/Unpartnered,Black/African American,South,Renter,250.0,3000.0,0.08571428571428572,Not Burdened (<30%)
3985,5756,5937.0,5742.0,0.0,3000,3000,24,4,3,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Renter,350.0,4200.0,0.7074279939363315,Cost Burdened (≥30%)
2266,4865,2600.0,54800.0,0.0,0,0,53,1,0,Less than HS,11.0,Unemployed,Single/Unpartnered,Black/African American,Midwest,Neither,,,,Not Reported
1875,5395,8288.0,10104.0,0.0,0,0,49,1,0,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,Midwest,Renter,425.0,5100.0,0.6153474903474904,Cost Burdened (≥30%)
1854,6819,33600.0,14440.0,0.0,4500,4500,56,1,0,Less than HS,11.0,Not in Labor Force,Single/Unpartnered,Black/African American,Midwest,Renter,650.0,7800.0,0.23214285714285715,Not Burdened (<30%)
8200,5700,22000.0,19000.0,0.0,-5000,-5000,31,2,1,HS Diploma,12.0,Working,Married/Partnered,Black/African American,Midwest,Renter,645.0,7740.0,0.3518181818181818,Cost Burdened (≥30%)
2070,6631,2843.0,6200.0,0.0,2000,2000,20,4,3,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,121.0,1452.0,0.5107281041153711,Cost Burdened (≥30%)
8245,4860,23285.0,32926.0,0.0,-54000,-54000,28,3,2,Bachelor's Degree,15.0,Working,Single/Unpartnered,Black/African American,West,Renter,799.0,9588.0,0.41176723212368477,Cost Burdened (≥30%)
5660,3692,32167.0,57001.0,0.0,0,0,35,1,0,Less than HS,11.0,Other,Single/Unpartnered,Black/African American,Northeast,Renter,700.0,8400.0,0.26113719028818355,Not Burdened (<30%)
4166,7037,10800.0,22800.0,0.0,0,0,80,1,0,Less than HS,10.0,Other,Married/Partnered,Black/African American,South,Renter,410.0,4920.0,0.45555555555555555,Cost Burdened (≥30%)
6346,9145,27458.0,19200.0,0.0,0,0,58,1,0,Less than HS,10.0,Working,Single/Unpartnered,Black/African American,South,Renter,640.0,7680.0,0.2796999053099279,Not Burdened (<30%)
4470,8374,20672.0,17248.0,0.0,0,0,36,7,3,,,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,600.0,7200.0,0.34829721362229105,Cost Burdened (≥30%)
4677,6865,30940.0,50600.0,0.0,0,0,31,2,1,Some College / AA,13.0,Unemployed,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
8279,3305,450.0,0.0,0.0,0,0,28,2,1,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
1116,5728,20076.0,22980.0,0.0,8000,20000,59,2,1,HS Diploma,12.0,Not in Labor Force,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
647,5067,8088.0,9396.0,0.0,5000,5000,54,1,0,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,75.0,900.0,0.11127596439169139,Not Burdened (<30%)
1229,8196,10000.0,0.0,0.0,10000,20000,36,1,0,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
1368,4429,1200.0,103750.0,1.0,50000,50000,23,1,0,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
1801,4625,19554.0,116512.0,1.0,5000,5000,37,1,0,HS Diploma,12.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Renter,300.0,3600.0,0.18410555385087451,Not Burdened (<30%)
1918,8615,26860.0,43000.0,0.0,12150,12150,24,2,1,Graduate Degree,17.0,Working,Married/Partnered,Hispanic,South,Renter,406.0,4872.0,0.1813849590469099,Not Burdened (<30%)
258,1457,22248.0,10136.0,0.0,6000,26000,52,2,1,Some College / AA,13.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Owner,,,,Not Reported
4492,1410,3600.0,25116.0,0.0,-70000,-70000,46,1,0,HS Diploma,12.0,Working,Single/Unpartnered,Black/African American,South,Neither,,,,Not Reported
1531,1752,22312.0,20796.0,0.0,-6500,-6500,31,2,1,Less than HS,8.0,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,450.0,5400.0,0.24202223019003227,Not Burdened (<30%)
448,1605,24304.0,64440.0,0.0,-9000,-9000,27,3,2,Some College / AA,13.0,Other,Married/Partnered,Black/African American,South,Renter,355.0,4260.0,0.17527978933508886,Not Burdened (<30%)
